id,usuario,nombre,apellido,email,password,tema,status,creacion,id,id_alumno,id_aplicacion,carrera,promedio_anterior,semestre,materias,transporte,familiares,trabajo,beca,sexo,edad,estado_civil
2718,est207_135947825058,Estudiante207,Hibrido207,estudiante207@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,992,2718,3,IGE,92.4,8,6,1,0,0,0,F,22,Soltero
2719,est208_135947826075,Estudiante208,Hibrido208,estudiante208@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,993,2719,3,IGE,82.7,8,8,3,0,1,0,M,18,Soltero
2720,est209_135947827173,Estudiante209,Hibrido209,estudiante209@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,994,2720,3,IINF,85.3,4,4,2,0,0,0,M,18,Soltero
2721,est210_135947829214,Estudiante210,Hibrido210,estudiante210@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,995,2721,3,IINF,81.5,7,4,2,0,0,0,M,22,Soltero
2722,est211_135947830246,Estudiante211,Hibrido211,estudiante211@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,996,2722,3,ICD,76.1,2,8,0,0,0,0,F,26,Soltero
2723,est212_135947831270,Estudiante212,Hibrido212,estudiante212@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,997,2723,3,IGE,80.4,5,4,2,0,0,0,M,20,Soltero
2724,est213_135947833319,Estudiante213,Hibrido213,estudiante213@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,998,2724,3,ISC,76.8,8,6,0,0,0,1,M,25,Soltero
2725,est214_135947834339,Estudiante214,Hibrido214,estudiante214@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,999,2725,3,IGE,82.4,10,5,1,0,0,1,F,27,Soltero
2726,est215_135947835356,Estudiante215,Hibrido215,estudiante215@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1000,2726,3,ISC,88.4,6,7,2,0,0,0,F,21,Soltero
2727,est216_135947837399,Estudiante216,Hibrido216,estudiante216@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1001,2727,3,ISC,85.1,7,6,3,0,0,0,F,26,Soltero
2728,est217_135947839894,Estudiante217,Hibrido217,estudiante217@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1002,2728,3,IINF,72.1,6,7,0,0,1,0,M,19,Soltero
2729,est218_135947840918,Estudiante218,Hibrido218,estudiante218@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1003,2729,3,ISC,74.1,9,6,2,0,1,0,M,22,Soltero
2730,est219_135947842033,Estudiante219,Hibrido219,estudiante219@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1004,2730,3,IINF,86.0,7,8,2,0,1,0,F,28,Soltero
2731,est220_135947843059,Estudiante220,Hibrido220,estudiante220@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1005,2731,3,IINF,92.8,6,6,1,0,0,1,M,18,Casado
2732,est221_135947845110,Estudiante221,Hibrido221,estudiante221@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1006,2732,3,IGE,79.6,7,7,3,0,0,0,M,28,Soltero
2733,est222_135947846136,Estudiante222,Hibrido222,estudiante222@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1007,2733,3,IINF,94.0,1,5,2,0,1,0,M,19,Casado
2734,est223_135947847162,Estudiante223,Hibrido223,estudiante223@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1008,2734,3,ISC,93.1,6,6,0,0,0,0,F,23,Soltero
2735,est224_135947848188,Estudiante224,Hibrido224,estudiante224@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1009,2735,3,IGE,78.4,5,7,1,0,0,0,F,20,Casado
2736,est225_135947850241,Estudiante225,Hibrido225,estudiante225@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1010,2736,3,ICD,77.1,8,5,0,0,1,1,F,24,Soltero
2737,est226_135947851254,Estudiante226,Hibrido226,estudiante226@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1011,2737,3,ISC,83.7,5,5,1,0,1,1,F,24,Soltero
2738,est227_135947853284,Estudiante227,Hibrido227,estudiante227@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1012,2738,3,ISC,72.7,5,4,2,0,1,0,M,24,Soltero
2739,est228_135947854306,Estudiante228,Hibrido228,estudiante228@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1013,2739,3,ISC,92.3,9,5,3,0,1,1,F,23,Soltero
2740,est229_135947856792,Estudiante229,Hibrido229,estudiante229@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1014,2740,3,IGE,94.5,1,6,3,0,0,0,F,25,Casado
2741,est230_135947857832,Estudiante230,Hibrido230,estudiante230@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1015,2741,3,ISC,88.8,8,8,0,0,0,1,M,20,Soltero
2742,est231_135947858855,Estudiante231,Hibrido231,estudiante231@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1016,2742,3,IINF,82.1,4,7,2,0,1,0,M,19,Soltero
2743,est232_135947860954,Estudiante232,Hibrido232,estudiante232@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1017,2743,3,ISC,79.4,3,7,2,0,1,0,M,18,Soltero
2744,est233_135947861980,Estudiante233,Hibrido233,estudiante233@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1018,2744,3,ISC,87.9,8,6,3,0,0,1,F,18,Soltero
2745,est234_135947865355,Estudiante234,Hibrido234,estudiante234@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1019,2745,3,IINF,92.9,7,7,1,0,1,1,M,20,Soltero
2746,est235_135947866406,Estudiante235,Hibrido235,estudiante235@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1020,2746,3,ICD,84.2,4,6,0,0,0,0,M,19,Soltero
2747,est236_135947867422,Estudiante236,Hibrido236,estudiante236@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1021,2747,3,ISC,70.1,4,7,1,0,0,0,M,25,Soltero
2748,est237_135947869469,Estudiante237,Hibrido237,estudiante237@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1022,2748,3,IINF,84.1,4,8,0,0,0,0,M,19,Soltero
2749,est238_135947870583,Estudiante238,Hibrido238,estudiante238@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1023,2749,3,IGE,71.5,5,7,1,0,0,0,F,24,Casado
2750,est239_135947872641,Estudiante239,Hibrido239,estudiante239@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1024,2750,3,IINF,88.1,1,7,3,0,0,0,M,20,Soltero
2751,est240_135947873666,Estudiante240,Hibrido240,estudiante240@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1025,2751,3,IINF,93.7,7,8,2,0,1,0,F,19,Casado
2752,est241_135947875721,Estudiante241,Hibrido241,estudiante241@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1026,2752,3,ICD,92.6,4,6,1,0,0,0,F,26,Casado
2753,est242_135947876743,Estudiante242,Hibrido242,estudiante242@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1027,2753,3,IGE,92.6,10,6,1,0,0,0,M,23,Soltero
2754,est243_135947878790,Estudiante243,Hibrido243,estudiante243@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1028,2754,3,IGE,93.6,6,7,2,0,0,1,M,18,Soltero
2755,est244_135947879814,Estudiante244,Hibrido244,estudiante244@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1029,2755,3,ICD,83.7,4,4,3,0,1,0,M,26,Casado
2756,est245_135947880837,Estudiante245,Hibrido245,estudiante245@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1030,2756,3,ICD,76.0,2,5,2,0,0,0,M,19,Soltero
2757,est246_135947881860,Estudiante246,Hibrido246,estudiante246@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1031,2757,3,IINF,86.5,6,7,0,0,0,0,M,25,Soltero
2758,est247_135947882885,Estudiante247,Hibrido247,estudiante247@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1032,2758,3,ISC,89.0,1,7,3,0,0,0,F,24,Soltero
2759,est248_135947883905,Estudiante248,Hibrido248,estudiante248@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1033,2759,3,ICD,75.9,1,4,1,0,0,0,F,20,Casado
2760,est249_135947886042,Estudiante249,Hibrido249,estudiante249@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1034,2760,3,IGE,84.7,1,5,2,0,0,0,M,26,Soltero
2761,est250_135947887078,Estudiante250,Hibrido250,estudiante250@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1035,2761,3,IGE,77.8,10,7,1,0,0,0,F,24,Soltero
2762,est251_135947888350,Estudiante251,Hibrido251,estudiante251@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1036,2762,3,ISC,86.9,4,8,0,0,0,0,F,18,Casado
2763,est252_135947889370,Estudiante252,Hibrido252,estudiante252@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1037,2763,3,ISC,79.2,5,4,1,0,0,1,M,19,Soltero
2764,est253_135947890395,Estudiante253,Hibrido253,estudiante253@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1038,2764,3,IGE,71.0,10,8,1,0,0,0,M,25,Casado
2765,est254_135947891414,Estudiante254,Hibrido254,estudiante254@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1039,2765,3,ICD,77.7,10,4,3,0,0,0,F,18,Soltero
2766,est255_135947892879,Estudiante255,Hibrido255,estudiante255@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1040,2766,3,ISC,76.5,5,4,2,0,1,1,F,20,Soltero
2767,est256_135947893900,Estudiante256,Hibrido256,estudiante256@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1041,2767,3,IINF,84.8,5,4,2,0,0,0,F,18,Soltero
2768,est257_135947894923,Estudiante257,Hibrido257,estudiante257@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1042,2768,3,IGE,88.3,7,6,1,0,1,0,M,28,Soltero
2769,est258_135947895947,Estudiante258,Hibrido258,estudiante258@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1043,2769,3,ICD,94.8,5,6,0,0,0,0,F,19,Soltero
2770,est259_135947896971,Estudiante259,Hibrido259,estudiante259@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1044,2770,3,IINF,89.8,9,5,1,0,0,0,M,28,Soltero
2771,est260_135947897994,Estudiante260,Hibrido260,estudiante260@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1045,2771,3,ICD,75.7,4,6,1,0,1,0,F,28,Casado
2772,est261_135947899018,Estudiante261,Hibrido261,estudiante261@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1046,2772,3,ISC,87.8,8,4,0,0,0,1,F,20,Soltero
2773,est262_135947901228,Estudiante262,Hibrido262,estudiante262@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1047,2773,3,IINF,92.2,9,8,2,0,0,0,F,18,Casado
2774,est263_135947902258,Estudiante263,Hibrido263,estudiante263@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1048,2774,3,ICD,90.5,8,8,3,0,1,0,F,19,Casado
2775,est264_135947905054,Estudiante264,Hibrido264,estudiante264@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1049,2775,3,IINF,91.7,6,8,2,0,1,0,F,23,Soltero
2776,est265_135947906075,Estudiante265,Hibrido265,estudiante265@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1050,2776,3,ICD,70.1,3,7,0,0,0,0,F,21,Soltero
2777,est266_135947907107,Estudiante266,Hibrido266,estudiante266@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1051,2777,3,IGE,87.7,6,5,1,0,0,0,M,27,Casado
2778,est267_135947909141,Estudiante267,Hibrido267,estudiante267@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1052,2778,3,ISC,72.1,8,5,2,0,1,0,F,25,Soltero
2779,est268_135947910162,Estudiante268,Hibrido268,estudiante268@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1053,2779,3,ISC,93.9,4,8,0,0,0,1,F,28,Soltero
2780,est269_135947911185,Estudiante269,Hibrido269,estudiante269@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1054,2780,3,ISC,84.1,6,5,1,0,1,1,M,19,Soltero
2781,est270_135947913231,Estudiante270,Hibrido270,estudiante270@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1055,2781,3,ICD,75.5,9,6,0,0,1,0,M,28,Soltero
2782,est271_135947914254,Estudiante271,Hibrido271,estudiante271@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1056,2782,3,IGE,81.7,2,6,3,0,0,0,F,18,Casado
2783,est272_135947915267,Estudiante272,Hibrido272,estudiante272@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1057,2783,3,ISC,78.6,10,4,0,0,0,1,F,26,Soltero
2784,est273_135947916629,Estudiante273,Hibrido273,estudiante273@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1058,2784,3,ISC,76.7,2,8,0,0,1,0,F,26,Soltero
2785,est274_135947918832,Estudiante274,Hibrido274,estudiante274@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1059,2785,3,IINF,83.2,4,8,0,0,1,0,F,27,Soltero
2786,est275_135947919853,Estudiante275,Hibrido275,estudiante275@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1060,2786,3,ICD,91.3,9,5,2,0,0,0,F,28,Casado
2787,est276_135947920876,Estudiante276,Hibrido276,estudiante276@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1061,2787,3,ICD,87.1,3,7,2,0,0,0,M,25,Soltero
2788,est277_135947921899,Estudiante277,Hibrido277,estudiante277@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1062,2788,3,IGE,79.3,2,8,1,0,0,0,F,19,Soltero
2789,est278_135947922923,Estudiante278,Hibrido278,estudiante278@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1063,2789,3,ISC,88.6,1,7,2,0,1,1,F,23,Soltero
2790,est279_135947923946,Estudiante279,Hibrido279,estudiante279@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1064,2790,3,IGE,71.9,7,7,1,0,0,0,F,21,Soltero
2791,est280_135947925993,Estudiante280,Hibrido280,estudiante280@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1065,2791,3,IINF,82.5,4,6,1,0,0,0,M,18,Soltero
2792,est281_135947927009,Estudiante281,Hibrido281,estudiante281@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1066,2792,3,ICD,90.9,4,4,2,0,0,0,M,18,Soltero
2793,est282_135947928149,Estudiante282,Hibrido282,estudiante282@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1067,2793,3,ICD,93.2,2,6,1,0,0,0,F,25,Soltero
2794,est283_135947929170,Estudiante283,Hibrido283,estudiante283@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1068,2794,3,ICD,91.9,3,6,2,0,1,0,M,27,Soltero
2795,est284_135947930193,Estudiante284,Hibrido284,estudiante284@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1069,2795,3,ICD,77.2,10,6,2,0,0,1,F,26,Soltero
2796,est285_135947932416,Estudiante285,Hibrido285,estudiante285@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1070,2796,3,IGE,75.0,10,5,1,0,0,1,M,28,Casado
2797,est286_135947933437,Estudiante286,Hibrido286,estudiante286@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1071,2797,3,ICD,80.9,6,4,2,0,1,0,F,21,Soltero
2798,est287_135947934461,Estudiante287,Hibrido287,estudiante287@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1072,2798,3,IGE,78.0,5,5,0,0,1,0,F,26,Soltero
2799,est288_135947935497,Estudiante288,Hibrido288,estudiante288@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1073,2799,3,IINF,84.3,10,8,3,0,0,1,M,26,Soltero
2800,est289_135947936526,Estudiante289,Hibrido289,estudiante289@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1074,2800,3,ICD,85.2,10,5,1,0,1,0,M,21,Casado
2801,est290_135947937550,Estudiante290,Hibrido290,estudiante290@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1075,2801,3,ICD,84.5,3,7,3,0,1,0,M,26,Soltero
2802,est291_135947939603,Estudiante291,Hibrido291,estudiante291@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1076,2802,3,ISC,94.1,1,5,0,0,0,1,F,20,Soltero
2803,est292_135947940627,Estudiante292,Hibrido292,estudiante292@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1077,2803,3,ISC,79.9,2,8,3,0,1,0,F,21,Casado
2804,est293_135947941651,Estudiante293,Hibrido293,estudiante293@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1078,2804,3,IGE,82.2,10,5,2,0,0,0,F,27,Soltero
2805,est294_135947942674,Estudiante294,Hibrido294,estudiante294@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1079,2805,3,IINF,77.4,8,7,3,0,0,0,M,23,Soltero
2806,est295_135947944729,Estudiante295,Hibrido295,estudiante295@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1080,2806,3,IINF,73.9,3,4,3,0,0,1,M,19,Soltero
2807,est296_135947945752,Estudiante296,Hibrido296,estudiante296@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1081,2807,3,ISC,87.0,6,6,1,0,0,1,M,22,Soltero
2808,est297_135947947961,Estudiante297,Hibrido297,estudiante297@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1082,2808,3,ISC,73.3,8,6,0,0,0,0,F,28,Soltero
2809,est298_135947949983,Estudiante298,Hibrido298,estudiante298@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1083,2809,3,ISC,80.8,8,4,3,0,0,0,M,19,Casado
2810,est299_135947952096,Estudiante299,Hibrido299,estudiante299@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1084,2810,3,IGE,92.5,8,4,0,0,1,0,F,26,Soltero
2811,est300_135947953158,Estudiante300,Hibrido300,estudiante300@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1085,2811,3,ISC,87.1,10,5,2,0,0,0,M,26,Soltero
2812,est301_135947955200,Estudiante301,Hibrido301,estudiante301@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1086,2812,3,ISC,89.5,8,8,2,0,0,1,M,27,Soltero
2813,est302_135947956341,Estudiante302,Hibrido302,estudiante302@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1087,2813,3,ISC,74.3,5,6,0,0,0,0,F,22,Soltero
2814,est303_135947957345,Estudiante303,Hibrido303,estudiante303@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1088,2814,3,IGE,70.9,4,5,2,0,0,0,F,28,Casado
2815,est304_135947959352,Estudiante304,Hibrido304,estudiante304@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1089,2815,3,IGE,75.1,1,8,3,0,0,0,F,21,Soltero
2816,est305_135947960356,Estudiante305,Hibrido305,estudiante305@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1090,2816,3,ISC,78.4,8,6,0,0,0,0,M,28,Soltero
2817,est306_135947961360,Estudiante306,Hibrido306,estudiante306@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1091,2817,3,IINF,78.7,9,7,0,0,0,1,F,21,Casado
2818,est307_135947963686,Estudiante307,Hibrido307,estudiante307@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1092,2818,3,IINF,79.9,7,5,1,0,0,0,F,25,Soltero
2819,est308_135947964699,Estudiante308,Hibrido308,estudiante308@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1093,2819,3,IGE,84.1,7,6,1,0,0,0,F,26,Soltero
2820,est309_135947966749,Estudiante309,Hibrido309,estudiante309@hibrido.anxitech.com,$2y$10$abcdefghijklmnopqrstuvwxyz1234567890ABCDEFGH,light,1,2026-02-03 13:59:47,1094,2820,3,IGE,78.7,3,8,1,0,0,0,F,22,Soltero
