id,usuario,nombre,apellido,email,password,tema,status,creacion,id,id_alumno,id_aplicacion,carrera,promedio_anterior,semestre,materias,transporte,familiares,trabajo,beca,sexo,edad,estado_civil
3291,est280_151208689575,Estudiante280,Hibrido280,est280@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1565,3291,3,IINF,91.6,4,5,3,0,1,0,F,25,Soltero
3292,est281_151208689575,Estudiante281,Hibrido281,est281@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1566,3292,3,IGE,90.3,3,7,0,0,0,1,F,27,Soltero
3293,est282_151208689575,Estudiante282,Hibrido282,est282@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1567,3293,3,IGE,95.0,10,5,3,0,0,0,F,21,Soltero
3294,est283_151208689575,Estudiante283,Hibrido283,est283@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1568,3294,3,IINF,94.9,5,5,1,0,0,0,M,22,Soltero
3295,est284_151208698419,Estudiante284,Hibrido284,est284@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1569,3295,3,ICD,83.9,8,7,3,0,0,0,M,21,Soltero
3296,est285_151208698419,Estudiante285,Hibrido285,est285@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1570,3296,3,IINF,89.2,4,5,2,0,0,0,F,20,Soltero
3297,est286_151208702465,Estudiante286,Hibrido286,est286@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1571,3297,3,ICD,93.6,1,6,0,0,0,1,M,22,Soltero
3298,est287_151208702465,Estudiante287,Hibrido287,est287@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1572,3298,3,ISC,91.2,7,6,1,0,0,0,M,26,Soltero
3299,est288_151208702465,Estudiante288,Hibrido288,est288@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1573,3299,3,ISC,76.2,8,5,1,0,1,0,F,25,Soltero
3300,est289_151208705491,Estudiante289,Hibrido289,est289@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1574,3300,3,ISC,81.3,3,8,1,0,0,0,F,25,Casado
3301,est290_151208708016,Estudiante290,Hibrido290,est290@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1575,3301,3,IGE,73.2,6,7,0,0,0,0,F,25,Soltero
3302,est291_151208708016,Estudiante291,Hibrido291,est291@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1576,3302,3,ISC,93.9,2,6,2,0,1,0,M,25,Soltero
3303,est292_151208708016,Estudiante292,Hibrido292,est292@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1577,3303,3,ICD,85.2,7,8,1,0,0,0,M,24,Soltero
3304,est293_151208708016,Estudiante293,Hibrido293,est293@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1578,3304,3,ISC,75.7,8,5,3,0,0,0,F,25,Soltero
3305,est294_151208713900,Estudiante294,Hibrido294,est294@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1579,3305,3,IINF,86.8,6,8,1,0,0,1,M,25,Soltero
3306,est295_151208713900,Estudiante295,Hibrido295,est295@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1580,3306,3,IINF,85.5,6,4,1,0,0,1,F,25,Soltero
3307,est296_151208718251,Estudiante296,Hibrido296,est296@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1581,3307,3,IGE,79.0,5,6,1,0,1,0,F,27,Soltero
3308,est297_151208719557,Estudiante297,Hibrido297,est297@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1582,3308,3,IINF,72.8,8,5,1,0,0,1,F,24,Soltero
3309,est298_151208719557,Estudiante298,Hibrido298,est298@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1583,3309,3,ICD,86.8,1,7,2,0,0,0,M,18,Casado
3310,est299_151208722109,Estudiante299,Hibrido299,est299@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1584,3310,3,ISC,83.0,10,5,3,0,1,0,M,21,Soltero
3311,est300_151208722109,Estudiante300,Hibrido300,est300@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1585,3311,3,IGE,89.3,4,7,2,0,1,0,F,21,Soltero
3312,est301_151208722109,Estudiante301,Hibrido301,est301@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1586,3312,3,ISC,83.0,4,5,3,0,1,0,F,22,Soltero
3313,est302_151208728240,Estudiante302,Hibrido302,est302@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1587,3313,3,ISC,91.3,3,8,1,0,0,1,F,27,Soltero
3314,est303_151208730274,Estudiante303,Hibrido303,est303@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1588,3314,3,ICD,83.8,3,8,0,0,0,0,M,23,Soltero
3315,est304_151208730274,Estudiante304,Hibrido304,est304@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1589,3315,3,IINF,84.0,4,8,2,0,1,0,M,21,Soltero
3316,est305_151208730274,Estudiante305,Hibrido305,est305@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1590,3316,3,IINF,91.9,1,4,0,0,1,0,F,19,Casado
3317,est306_151208730274,Estudiante306,Hibrido306,est306@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1591,3317,3,ISC,80.1,2,7,2,0,0,0,F,23,Soltero
3318,est307_151208730274,Estudiante307,Hibrido307,est307@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1592,3318,3,IGE,73.4,9,8,1,0,0,1,F,25,Soltero
3319,est308_151208738422,Estudiante308,Hibrido308,est308@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1593,3319,3,IINF,70.7,10,4,2,0,0,0,M,25,Casado
3320,est309_151208738422,Estudiante309,Hibrido309,est309@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1594,3320,3,IGE,88.9,2,7,1,0,1,0,F,24,Soltero
3321,est310_151208738422,Estudiante310,Hibrido310,est310@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1595,3321,3,IINF,85.5,5,5,2,0,0,0,F,23,Casado
3322,est311_151208738422,Estudiante311,Hibrido311,est311@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1596,3322,3,IGE,87.6,9,4,1,0,0,0,F,19,Soltero
3323,est312_151208748164,Estudiante312,Hibrido312,est312@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1597,3323,3,ICD,75.3,9,6,1,0,0,0,M,24,Soltero
3324,est313_151208749427,Estudiante313,Hibrido313,est313@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1598,3324,3,IGE,73.4,8,4,3,0,0,0,M,22,Soltero
3325,est314_151208749427,Estudiante314,Hibrido314,est314@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1599,3325,3,ICD,70.4,1,4,1,0,1,0,F,23,Soltero
3326,est315_151208749427,Estudiante315,Hibrido315,est315@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1600,3326,3,ICD,78.8,1,7,3,0,0,0,M,27,Soltero
3327,est316_151208749427,Estudiante316,Hibrido316,est316@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1601,3327,3,IGE,84.7,9,5,1,0,1,1,M,25,Soltero
3328,est317_151208755083,Estudiante317,Hibrido317,est317@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1602,3328,3,ICD,79.8,8,6,0,0,1,1,F,25,Casado
3329,est318_151208758136,Estudiante318,Hibrido318,est318@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1603,3329,3,ISC,80.9,10,8,1,0,0,0,M,20,Soltero
3330,est319_151208758136,Estudiante319,Hibrido319,est319@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1604,3330,3,ICD,92.6,9,8,0,0,0,0,F,24,Soltero
3331,est320_151208758136,Estudiante320,Hibrido320,est320@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1605,3331,3,IINF,78.7,7,4,0,0,0,0,M,18,Soltero
3332,est321_151208758136,Estudiante321,Hibrido321,est321@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1606,3332,3,IGE,82.8,3,7,1,0,1,1,F,18,Soltero
3333,est322_151208758136,Estudiante322,Hibrido322,est322@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1607,3333,3,ISC,89.6,3,7,0,0,0,0,F,24,Soltero
3334,est323_151208767887,Estudiante323,Hibrido323,est323@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1608,3334,3,IGE,79.9,2,8,3,0,0,0,M,27,Soltero
3335,est324_151208767887,Estudiante324,Hibrido324,est324@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1609,3335,3,IINF,85.6,5,6,2,0,1,0,M,26,Soltero
3336,est325_151208767887,Estudiante325,Hibrido325,est325@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1610,3336,3,IINF,91.6,3,5,1,0,0,0,M,24,Soltero
3337,est326_151208767887,Estudiante326,Hibrido326,est326@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1611,3337,3,IINF,93.7,6,6,0,0,1,0,M,27,Soltero
3338,est327_151208774771,Estudiante327,Hibrido327,est327@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1612,3338,3,ICD,73.7,2,5,1,0,0,0,F,22,Casado
3339,est328_151208774771,Estudiante328,Hibrido328,est328@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1613,3339,3,ICD,93.2,3,8,3,0,0,0,F,25,Soltero
3340,est329_151208778408,Estudiante329,Hibrido329,est329@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1614,3340,3,IGE,82.3,5,5,1,0,0,0,M,19,Soltero
3341,est330_151208778408,Estudiante330,Hibrido330,est330@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1615,3341,3,IGE,76.5,1,7,1,0,1,0,M,26,Soltero
3342,est331_151208778408,Estudiante331,Hibrido331,est331@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1616,3342,3,ISC,81.5,1,4,0,0,0,0,M,23,Soltero
3343,est332_151208782577,Estudiante332,Hibrido332,est332@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1617,3343,3,ISC,94.5,10,4,3,0,1,0,F,26,Soltero
3344,est333_151208782577,Estudiante333,Hibrido333,est333@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1618,3344,3,IGE,82.3,9,8,2,0,1,0,M,19,Soltero
3345,est334_151208782577,Estudiante334,Hibrido334,est334@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1619,3345,3,ICD,78.2,7,7,2,0,0,0,F,20,Soltero
3346,est335_151208788381,Estudiante335,Hibrido335,est335@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1620,3346,3,IINF,85.8,1,6,0,0,1,0,F,25,Soltero
3347,est336_151208790695,Estudiante336,Hibrido336,est336@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1621,3347,3,IGE,76.0,8,7,1,0,0,1,F,18,Soltero
3348,est337_151208790695,Estudiante337,Hibrido337,est337@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1622,3348,3,ISC,71.9,3,4,0,0,0,0,M,27,Casado
3349,est338_151208790695,Estudiante338,Hibrido338,est338@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1623,3349,3,ICD,73.2,8,4,0,0,0,0,F,24,Soltero
3350,est339_151208790695,Estudiante339,Hibrido339,est339@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1624,3350,3,IGE,73.2,5,7,0,0,1,0,M,24,Soltero
3351,est340_151208798150,Estudiante340,Hibrido340,est340@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1625,3351,3,IGE,73.8,1,7,1,0,0,0,M,18,Soltero
3352,est341_151208799176,Estudiante341,Hibrido341,est341@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1626,3352,3,ICD,73.5,7,4,3,0,0,0,F,26,Soltero
3353,est342_151208799176,Estudiante342,Hibrido342,est342@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1627,3353,3,IGE,86.0,5,6,0,0,0,0,F,25,Soltero
3354,est343_151208799176,Estudiante343,Hibrido343,est343@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1628,3354,3,ICD,74.5,6,8,1,0,0,0,M,21,Soltero
3355,est344_151208799176,Estudiante344,Hibrido344,est344@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1629,3355,3,IINF,78.6,6,8,3,0,0,1,M,27,Soltero
3356,est345_151208799176,Estudiante345,Hibrido345,est345@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1630,3356,3,ICD,92.4,8,7,0,0,1,0,M,22,Soltero
3357,est346_151208807589,Estudiante346,Hibrido346,est346@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1631,3357,3,ICD,81.8,9,8,2,0,1,1,M,19,Soltero
3358,est347_151208808124,Estudiante347,Hibrido347,est347@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1632,3358,3,ICD,86.7,2,4,3,0,0,1,M,26,Soltero
3359,est348_151208808124,Estudiante348,Hibrido348,est348@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1633,3359,3,IGE,74.3,9,4,0,0,1,0,M,23,Soltero
3360,est349_151208808124,Estudiante349,Hibrido349,est349@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1634,3360,3,IGE,74.8,10,7,3,0,0,1,M,20,Soltero
3361,est350_151208808124,Estudiante350,Hibrido350,est350@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1635,3361,3,ICD,71.0,9,7,3,0,1,0,F,24,Soltero
3362,est351_151208808124,Estudiante351,Hibrido351,est351@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1636,3362,3,IGE,74.2,10,7,3,0,0,1,F,26,Soltero
3363,est352_151208817997,Estudiante352,Hibrido352,est352@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1637,3363,3,ISC,77.0,10,6,3,0,0,0,F,20,Soltero
3364,est353_151208819274,Estudiante353,Hibrido353,est353@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1638,3364,3,ISC,74.4,7,8,3,0,0,0,M,19,Soltero
3365,est354_151208819274,Estudiante354,Hibrido354,est354@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1639,3365,3,IGE,72.2,1,7,3,0,1,0,F,24,Soltero
3366,est355_151208819274,Estudiante355,Hibrido355,est355@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1640,3366,3,IGE,73.0,7,5,0,0,0,0,F,24,Soltero
3367,est356_151208824547,Estudiante356,Hibrido356,est356@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1641,3367,3,ICD,81.5,10,5,2,0,0,0,F,21,Soltero
3368,est357_151208827962,Estudiante357,Hibrido357,est357@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1642,3368,3,IINF,75.2,5,4,1,0,0,0,F,26,Soltero
3369,est358_151208827962,Estudiante358,Hibrido358,est358@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1643,3369,3,IGE,79.1,6,8,3,0,0,0,F,25,Soltero
3370,est359_151208827962,Estudiante359,Hibrido359,est359@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1644,3370,3,ISC,82.6,10,7,1,0,0,0,M,18,Soltero
3371,est360_151208832241,Estudiante360,Hibrido360,est360@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1645,3371,3,ICD,87.3,7,5,0,0,1,0,M,18,Soltero
3372,est361_151208832241,Estudiante361,Hibrido361,est361@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1646,3372,3,IGE,71.0,5,8,3,0,1,0,F,22,Soltero
3373,est362_151208837860,Estudiante362,Hibrido362,est362@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1647,3373,3,ISC,90.0,7,4,2,0,0,1,F,23,Soltero
3374,est363_151208840733,Estudiante363,Hibrido363,est363@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1648,3374,3,ISC,85.7,9,6,1,0,1,1,F,20,Soltero
3375,est364_151208840733,Estudiante364,Hibrido364,est364@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1649,3375,3,IINF,72.0,3,8,3,0,0,1,M,26,Casado
3376,est365_151208840733,Estudiante365,Hibrido365,est365@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1650,3376,3,ICD,91.8,8,8,0,0,1,0,M,27,Soltero
3377,est366_151208840733,Estudiante366,Hibrido366,est366@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1651,3377,3,ICD,93.0,2,6,2,0,1,0,M,23,Soltero
3378,est367_151208849078,Estudiante367,Hibrido367,est367@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1652,3378,3,IINF,71.5,7,8,1,0,0,0,F,21,Casado
3379,est368_151208849078,Estudiante368,Hibrido368,est368@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1653,3379,3,IINF,76.9,2,4,1,0,1,1,F,24,Casado
3380,est369_151208849078,Estudiante369,Hibrido369,est369@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1654,3380,3,ICD,90.2,4,4,3,0,0,0,M,25,Soltero
3381,est370_151208849078,Estudiante370,Hibrido370,est370@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1655,3381,3,ICD,88.7,7,6,2,0,0,0,M,26,Soltero
3382,est371_151208849078,Estudiante371,Hibrido371,est371@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1656,3382,3,IGE,74.6,3,7,2,0,1,0,M,23,Soltero
3383,est372_151208849078,Estudiante372,Hibrido372,est372@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1657,3383,3,IGE,75.2,2,5,2,0,0,1,F,23,Soltero
3384,est373_151208849078,Estudiante373,Hibrido373,est373@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1658,3384,3,IINF,79.3,10,7,2,0,0,0,F,25,Soltero
3385,est374_151208858093,Estudiante374,Hibrido374,est374@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1659,3385,3,IGE,82.1,7,8,0,0,0,0,F,22,Soltero
3386,est375_151208859413,Estudiante375,Hibrido375,est375@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1660,3386,3,ISC,85.5,1,5,2,0,1,0,M,20,Soltero
3387,est376_151208859413,Estudiante376,Hibrido376,est376@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1661,3387,3,IGE,79.2,8,6,1,0,0,0,F,20,Casado
3388,est377_151208859413,Estudiante377,Hibrido377,est377@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1662,3388,3,IGE,81.6,3,6,1,0,0,0,M,23,Soltero
3389,est378_151208859413,Estudiante378,Hibrido378,est378@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1663,3389,3,ISC,88.7,2,5,0,0,1,0,F,19,Soltero
3390,est379_151208859413,Estudiante379,Hibrido379,est379@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1664,3390,3,IINF,70.9,3,4,1,0,1,0,M,23,Soltero
3391,est380_151208867481,Estudiante380,Hibrido380,est380@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1665,3391,3,ISC,76.3,5,5,1,0,0,1,M,23,Soltero
3392,est381_151208868006,Estudiante381,Hibrido381,est381@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1666,3392,3,IGE,87.8,8,8,2,0,0,0,F,25,Soltero
3393,est382_151208868006,Estudiante382,Hibrido382,est382@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1667,3393,3,IINF,92.4,10,4,1,0,0,1,F,24,Soltero
3394,est383_151208872187,Estudiante383,Hibrido383,est383@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1668,3394,3,IGE,82.8,7,6,0,0,0,1,M,25,Soltero
3395,est384_151208874210,Estudiante384,Hibrido384,est384@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1669,3395,3,ISC,83.3,7,5,2,0,0,0,F,26,Soltero
3396,est385_151208874210,Estudiante385,Hibrido385,est385@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1670,3396,3,ISC,72.7,7,7,3,0,1,0,M,23,Soltero
3397,est386_151208877506,Estudiante386,Hibrido386,est386@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1671,3397,3,IGE,81.2,8,7,2,0,0,0,M,20,Casado
3398,est387_151208878035,Estudiante387,Hibrido387,est387@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1672,3398,3,ICD,83.3,1,8,0,0,0,1,M,27,Soltero
3399,est388_151208878035,Estudiante388,Hibrido388,est388@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1673,3399,3,ICD,76.1,4,7,2,0,0,0,M,20,Soltero
3400,est389_151208878035,Estudiante389,Hibrido389,est389@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1674,3400,3,ISC,76.7,6,5,2,0,1,0,M,18,Soltero
3401,est390_151208878035,Estudiante390,Hibrido390,est390@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1675,3401,3,ISC,79.4,9,5,0,0,0,0,M,22,Soltero
3402,est391_151208882915,Estudiante391,Hibrido391,est391@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1676,3402,3,ICD,70.5,2,7,2,0,1,0,M,21,Soltero
3403,est392_151208882915,Estudiante392,Hibrido392,est392@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1677,3403,3,ICD,78.1,1,5,0,0,0,0,F,26,Soltero
3404,est393_151208882915,Estudiante393,Hibrido393,est393@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1678,3404,3,IGE,75.3,10,8,0,0,0,0,M,26,Casado
3405,est394_151208887491,Estudiante394,Hibrido394,est394@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1679,3405,3,IGE,78.2,2,4,3,0,0,0,F,22,Casado
3406,est395_151208888564,Estudiante395,Hibrido395,est395@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1680,3406,3,ICD,73.0,7,8,1,0,0,0,M,27,Soltero
3407,est396_151208889350,Estudiante396,Hibrido396,est396@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1681,3407,3,IGE,92.3,3,8,1,0,0,0,F,21,Soltero
3408,est397_151208891268,Estudiante397,Hibrido397,est397@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1682,3408,3,IGE,84.8,10,5,2,0,0,0,M,24,Soltero
3409,est398_151208891268,Estudiante398,Hibrido398,est398@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1683,3409,3,IINF,87.0,2,4,2,0,0,0,M,23,Soltero
3410,est399_151208891268,Estudiante399,Hibrido399,est399@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1684,3410,3,IGE,89.7,7,5,3,0,1,0,M,21,Soltero
3411,est400_151208891268,Estudiante400,Hibrido400,est400@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1685,3411,3,ISC,82.5,2,6,3,0,0,1,M,27,Soltero
3412,est401_151208898196,Estudiante401,Hibrido401,est401@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1686,3412,3,IGE,72.2,3,5,3,0,1,0,M,19,Casado
3413,est402_151208899522,Estudiante402,Hibrido402,est402@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1687,3413,3,IGE,83.4,7,5,0,0,0,0,F,18,Soltero
3414,est403_151208899522,Estudiante403,Hibrido403,est403@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1688,3414,3,ICD,84.7,4,5,3,0,0,0,F,21,Casado
3415,est404_151208899522,Estudiante404,Hibrido404,est404@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1689,3415,3,ISC,88.6,1,4,3,0,0,0,F,21,Soltero
3416,est405_151208899522,Estudiante405,Hibrido405,est405@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1690,3416,3,IGE,80.8,5,5,2,0,0,0,F,18,Soltero
3417,est406_151208899522,Estudiante406,Hibrido406,est406@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1691,3417,3,IGE,73.2,9,4,3,0,0,0,M,23,Soltero
3418,est407_151208908261,Estudiante407,Hibrido407,est407@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1692,3418,3,IINF,77.1,8,7,0,0,0,1,M,21,Soltero
3419,est408_151208908261,Estudiante408,Hibrido408,est408@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1693,3419,3,IGE,79.1,9,6,0,0,0,0,M,18,Soltero
3420,est409_151208915184,Estudiante409,Hibrido409,est409@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1694,3420,3,IGE,86.1,10,4,2,0,0,0,M,18,Casado
3421,est410_151208917203,Estudiante410,Hibrido410,est410@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1695,3421,3,IINF,84.3,9,7,3,0,0,0,M,18,Soltero
3422,est411_151208918234,Estudiante411,Hibrido411,est411@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1696,3422,3,ICD,78.9,7,4,3,0,1,0,M,25,Casado
3423,est412_151208918234,Estudiante412,Hibrido412,est412@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1697,3423,3,IGE,94.7,4,4,0,0,1,0,M,27,Casado
3424,est413_151208918234,Estudiante413,Hibrido413,est413@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1698,3424,3,IINF,85.1,5,6,3,0,1,0,M,25,Soltero
3425,est414_151208923398,Estudiante414,Hibrido414,est414@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1699,3425,3,ISC,75.9,1,8,3,0,1,0,F,19,Casado
3426,est415_151208923398,Estudiante415,Hibrido415,est415@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1700,3426,3,ICD,72.5,1,8,3,0,0,0,F,24,Casado
3427,est416_151208929513,Estudiante416,Hibrido416,est416@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1701,3427,3,ISC,73.8,3,4,1,0,0,0,M,25,Soltero
3428,est417_151208931543,Estudiante417,Hibrido417,est417@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1702,3428,3,ISC,76.1,8,5,2,0,1,0,F,25,Soltero
3429,est418_151208931543,Estudiante418,Hibrido418,est418@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1703,3429,3,IINF,74.0,2,7,1,0,0,0,F,27,Casado
3430,est419_151208931543,Estudiante419,Hibrido419,est419@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1704,3430,3,IGE,74.7,4,5,2,0,0,0,M,24,Soltero
